area,item,ai_e_index,combined_shocks
Egypt,"Alcohol, Non-Food",,21052.447697660733
Egypt,Apples and products,,844251.3054693155
Egypt,Asses,,0.0
Egypt,Bananas,,1385647.7498605042
Egypt,Barley and products,,104838.22089620071
Egypt,Beans,,151222.18837180344
Egypt,Beer,,89967.03854652667
Egypt,"Beverages, Alcoholic",,1214.5760772556876
Egypt,"Beverages, Fermented",,14.639220716246161
Egypt,Bovine Meat,,
Egypt,Buffaloes,,
Egypt,"Butter, Ghee",,
Egypt,"Camelids, other",,0.0
Egypt,Camels,,
Egypt,Cassava and products,,0.0
Egypt,Cattle,,
Egypt,"Cereals, Other",,402.83224838624335
Egypt,"Citrus, Other",,5000.004377522986
Egypt,Cloves,,0.0
Egypt,Cocoa Beans and products,,3807.1131127546946
Egypt,Coconut Oil,,7514.15821711114
Egypt,Coconuts - Incl Copra,,6009.69402548354
Egypt,Coffee and products,,47263.73535649344
Egypt,Copra Cake,,385.3000646408566
Egypt,Cotton lint,,124493.90228625543
Egypt,Cottonseed,,99999.9779211067
Egypt,Cottonseed Cake,,40962.98992521565
Egypt,Cottonseed Oil,,20000.2151103807
Egypt,Dates,,1713567.3395767077
Egypt,Eggs,,
Egypt,"Fats, Animals, Raw",,
Egypt,"Fish, Seafood",,2594601.652007402
Egypt,Fodder crops,,53009533.49760081
Egypt,"Fruits, Other",,3303393.132402257
Egypt,Goats,,
Egypt,Grapefruit and products,,2000.0015624314715
Egypt,Grapes and products (excl wine),,1593122.7725689535
Egypt,Grazing,,26919026.0
Egypt,Groundnut Cake,,14901.504108701965
Egypt,Groundnut Oil,,11922.782494729321
Egypt,Groundnuts,,125973.714493587
Egypt,"Hard Fibres, Other",,0.0
Egypt,Hides and skins,,
Egypt,Honey,,4000.597895208926
Egypt,Hops,,0.0
Egypt,Horses,,
Egypt,Jute,,2280.0
Egypt,Jute-Like Fibres,,0.0
Egypt,"Lemons, Limes and products",,319002.3139958829
Egypt,Maize Germ Oil,,24125.14912925623
Egypt,Maize and products,,2215442.85538048
Egypt,"Meat, Other",,
Egypt,Milk - Excluding Butter,,
Egypt,Millet and products,,0.11424509226649487
Egypt,Mules,,
Egypt,Mutton & Goat Meat,,
Egypt,Nuts and products,,43080.62741474972
Egypt,Oats,,26.0797983223164
Egypt,"Offals, Edible",,
Egypt,"Oil, palm fruit",,0.0
Egypt,"Oilcrops Oil, Other",,46656.53174194018
Egypt,"Oilcrops, Other",,13640.46305565826
Egypt,"Oilseed Cakes, Other",,3493.427073335598
Egypt,Olive Oil,,44521.50606943391
Egypt,Olives (including preserved),,933000.1201021619
Egypt,Onions,,3199000.0
Egypt,"Oranges, Mandarines",,4128900.535782174
Egypt,Palm Oil,,1004463.6234253533
Egypt,Palm kernels,,0.0
Egypt,Palmkernel Cake,,37.965381191579624
Egypt,Palmkernel Oil,,11518.024980182774
Egypt,Peas,,5025.279944837497
Egypt,Pepper,,4140.512321380135
Egypt,Pigmeat,,
Egypt,Pigs,,
Egypt,Pimento,,61832.94383146577
Egypt,Pineapples and products,,3935.6926208620307
Egypt,Plantains,,0.0
Egypt,Potatoes and products,,5208932.944472311
Egypt,Poultry Birds,,
Egypt,Poultry Meat,,
Egypt,"Pulses, Other and products",,-16548.3020782234
Egypt,Rabbits and hares,,
Egypt,Rape and Mustard Cake,,-803.4707699526218
Egypt,Rape and Mustard Oil,,-501.6298307683035
Egypt,Rape and Mustardseed,,-2884.696410661107
Egypt,Rice and products,,3655178.742927084
Egypt,Ricebran Oil,,0.0
Egypt,"Rodents, other",,0.0
Egypt,"Roots, Other",,124999.92704626884
Egypt,Rubber,,0.0
Egypt,Rye and products,,92020.74892067336
Egypt,Seed cotton,,159999.94830784295
Egypt,Sesame seed,,74445.07334560752
Egypt,Sesameseed Cake,,0.0
Egypt,Sesameseed Oil,,0.0
Egypt,Sheep,,
Egypt,Silk,,29.90885497298011
Egypt,Sisal,,0.0
Egypt,"Soft-Fibres, Other",,7544.149532871799
Egypt,Sorghum and products,,787016.3008625918
Egypt,Soyabean Cake,,-63052126.09800274
Egypt,Soyabean Oil,,-114952555.3253369
Egypt,Soyabeans,,-572093688.5900618
Egypt,"Spices, Other",,50661.267785601754
Egypt,Sugar (Raw Equivalent),,2814893.4229057548
Egypt,Sugar beet,,10284000.0
Egypt,Sugar cane,,15860000.000000015
Egypt,Sugar non-centrifugal,,0.0
Egypt,Sunflower seed,,-214710.25869695932
Egypt,Sunflowerseed Cake,,85119.67817473717
Egypt,Sunflowerseed Oil,,189486.89838566215
Egypt,Sweet potatoes,,458000.0
Egypt,"Sweeteners, Other",,43226.293157440974
Egypt,Tea (including mate),,75044.61303644457
Egypt,Tobacco,,24.651292626584002
Egypt,Tomatoes and products,,6750861.968094695
Egypt,"Vegetables, Other",,7990848.049272508
Egypt,Wheat and products,,13833324.789157601
Egypt,Wine,,5396.897871777015
Egypt,Wool (Clean Eq.),,
Egypt,Yams,,0.0
El Salvador,Abaca,,0.0
El Salvador,"Alcohol, Non-Food",,21729.55362822689
El Salvador,Apples and products,,53310.93884738461
El Salvador,Asses,,
El Salvador,Bananas,,76928.4219152361
El Salvador,Barley and products,,12888.897985553906
El Salvador,Beans,,134741.99831344315
El Salvador,Beer,,116788.05062235531
El Salvador,"Beverages, Alcoholic",,12717.401263046975
El Salvador,"Beverages, Fermented",,9.906485612692585
El Salvador,Bovine Meat,,
El Salvador,Buffaloes,,
El Salvador,"Butter, Ghee",,
El Salvador,"Camelids, other",,0.0
El Salvador,Camels,,0.0
El Salvador,Cassava and products,,19607.806197673126
El Salvador,Cattle,,
El Salvador,"Cereals, Other",,1083.02165923206
El Salvador,"Citrus, Other",,0.10382479439953353
El Salvador,Cloves,,0.0
El Salvador,Cocoa Beans and products,,1507.5316378492585
El Salvador,Coconut Oil,,1000.0380551595325
El Salvador,Coconuts - Incl Copra,,78849.62913744932
El Salvador,Coffee and products,,41505.16375148788
El Salvador,Copra Cake,,791.2896780203033
El Salvador,Cotton lint,,26410.458800945686
El Salvador,Cottonseed,,87.59839978093659
El Salvador,Cottonseed Cake,,9.964661504046797
El Salvador,Cottonseed Oil,,10.603525625910263
El Salvador,Dates,,0.0
El Salvador,Eggs,,
El Salvador,"Fats, Animals, Raw",,
El Salvador,"Fish, Seafood",,65726.65864573697
El Salvador,Fodder crops,,0.0004909298409534237
El Salvador,"Fruits, Other",,184142.3424121471
El Salvador,Goats,,
El Salvador,Grapefruit and products,,0.04190587807429693
El Salvador,Grapes and products (excl wine),,2021.9970675165296
El Salvador,Grazing,,6607773.0
El Salvador,Groundnut Cake,,840.0608269877196
El Salvador,Groundnut Oil,,11.127945301203793
El Salvador,Groundnuts,,2786.3407566212145
El Salvador,"Hard Fibres, Other",,1910.8839427367911
El Salvador,Hides and skins,,
El Salvador,Honey,,2001.9969505260665
El Salvador,Hops,,0.0
El Salvador,Horses,,
El Salvador,Jute,,257.0
El Salvador,Jute-Like Fibres,,
El Salvador,"Lemons, Limes and products",,18938.97247276251
El Salvador,Maize Germ Oil,,8.1767552747568
El Salvador,Maize and products,,1257084.9895728831
El Salvador,"Meat, Other",,
El Salvador,Milk - Excluding Butter,,
El Salvador,Millet and products,,2.7708891588083664
El Salvador,Mules,,0.0
El Salvador,Mutton & Goat Meat,,
El Salvador,Nuts and products,,1989.5368700550312
El Salvador,Oats,,1355.9388233909783
El Salvador,"Offals, Edible",,
El Salvador,"Oil, palm fruit",,0.0
El Salvador,"Oilcrops Oil, Other",,22269.07774568438
El Salvador,"Oilcrops, Other",,700.8742337676199
El Salvador,"Oilseed Cakes, Other",,0.4293277470294817
El Salvador,Olive Oil,,3846.2134236644524
El Salvador,Olives (including preserved),,11000.245745901022
El Salvador,Onions,,40856.2305932514
El Salvador,"Oranges, Mandarines",,68507.76346287914
El Salvador,Palm Oil,,107961.2801336578
El Salvador,Palm kernels,,0.0
El Salvador,Palmkernel Cake,,12886.665506957646
El Salvador,Palmkernel Oil,,4.664463580012703
El Salvador,Peas,,-213.34659433875382
El Salvador,Pepper,,0.031210767826199772
El Salvador,Pigmeat,,
El Salvador,Pigs,,
El Salvador,Pimento,,0.021978114102452175
El Salvador,Pineapples and products,,21109.203262590727
El Salvador,Plantains,,101892.83113504357
El Salvador,Potatoes and products,,58068.74500705666
El Salvador,Poultry Birds,,
El Salvador,Poultry Meat,,
El Salvador,"Pulses, Other and products",,-715.9811436589304
El Salvador,Rabbits and hares,,
El Salvador,Rape and Mustard Cake,,-676.6166988875212
El Salvador,Rape and Mustard Oil,,14964.797700529667
El Salvador,Rape and Mustardseed,,3836.3870568105112
El Salvador,Rice and products,,110998.0914720682
El Salvador,Ricebran Oil,,0.0
El Salvador,"Rodents, other",,0.0
El Salvador,"Roots, Other",,48474.37185090819
El Salvador,Rubber,,3.568419453649827
El Salvador,Rye and products,,0.9145656797194621
El Salvador,Seed cotton,,19.0
El Salvador,Sesame seed,,2757.464115212701
El Salvador,Sesameseed Cake,,40.0
El Salvador,Sesameseed Oil,,40.0
El Salvador,Sheep,,
El Salvador,Silk,,1.9876073412357844
El Salvador,Sisal,,0.0
El Salvador,"Soft-Fibres, Other",,0.0
El Salvador,Sorghum and products,,-1043248673.26824
El Salvador,Soyabean Cake,,-258901896.83420667
El Salvador,Soyabean Oil,,-21876873.899753015
El Salvador,Soyabeans,,-8215656734.432159
El Salvador,"Spices, Other",,1011.6680344350048
El Salvador,Sugar (Raw Equivalent),,825708.102937339
El Salvador,Sugar beet,,0.0
El Salvador,Sugar cane,,7694000.000000001
El Salvador,Sugar non-centrifugal,,0.0
El Salvador,Sunflower seed,,-6399347.438590576
El Salvador,Sunflowerseed Cake,,-645424.1721081082
El Salvador,Sunflowerseed Oil,,-1683162.0944496542
El Salvador,Sweet potatoes,,1000.2426059276867
El Salvador,"Sweeteners, Other",,10589.265846483257
El Salvador,Tea (including mate),,1005.5479504104721
El Salvador,Tobacco,,3185.3067716864725
El Salvador,Tomatoes and products,,118837.92532122922
El Salvador,"Vegetables, Other",,395251.3020772912
El Salvador,Wheat and products,,125333.38551050615
El Salvador,Wine,,1041.0900927273165
El Salvador,Wool (Clean Eq.),,
El Salvador,Yams,,0.0
Eritrea,Abaca,,0.0
Eritrea,"Alcohol, Non-Food",,896.9084221490706
Eritrea,Apples and products,,0.0
Eritrea,Asses,,0.0
Eritrea,Bananas,,0.0
Eritrea,Barley and products,,68706.95847865104
Eritrea,Beans,,121.08056785080362
Eritrea,Beer,,17895.800063399936
Eritrea,"Beverages, Alcoholic",,0.0
Eritrea,"Beverages, Fermented",,0.0
Eritrea,Bovine Meat,,
Eritrea,Buffaloes,,0.0
Eritrea,"Butter, Ghee",,0.0
Eritrea,"Camelids, other",,0.0
Eritrea,Camels,,15798.999999999996
Eritrea,Cassava and products,,0.0
Eritrea,Cattle,,
Eritrea,"Cereals, Other",,31352.976581333074
Eritrea,"Citrus, Other",,0.0
Eritrea,Cloves,,0.0
Eritrea,Cocoa Beans and products,,0.0
Eritrea,Coconut Oil,,0.0
Eritrea,Coconuts - Incl Copra,,0.0
Eritrea,Coffee and products,,0.0
Eritrea,Copra Cake,,0.0
Eritrea,Cotton lint,,0.0
Eritrea,Cottonseed,,0.0
Eritrea,Cottonseed Cake,,0.0
Eritrea,Cottonseed Oil,,0.0
Eritrea,Dates,,0.0
Eritrea,Eggs,,0.0
Eritrea,"Fats, Animals, Raw",,0.0
Eritrea,"Fish, Seafood",,0.0
Eritrea,Fodder crops,,0.0
Eritrea,"Fruits, Other",,5550.721424458939
Eritrea,Goats,,737005.9999999999
Eritrea,Grapefruit and products,,0.0
Eritrea,Grapes and products (excl wine),,0.0
Eritrea,Grazing,,14760989.0
Eritrea,Groundnut Cake,,0.0
Eritrea,Groundnut Oil,,0.0
Eritrea,Groundnuts,,2245.384886860564
Eritrea,"Hard Fibres, Other",,0.0
Eritrea,Hides and skins,,
Eritrea,Honey,,0.0
Eritrea,Hops,,0.0
Eritrea,Horses,,0.0
Eritrea,Jute,,0.0
Eritrea,Jute-Like Fibres,,0.0
Eritrea,"Lemons, Limes and products",,0.0
Eritrea,Maize Germ Oil,,0.0
Eritrea,Maize and products,,20016.476576721914
Eritrea,"Meat, Other",,3230.9999999999986
Eritrea,Milk - Excluding Butter,,0.0
Eritrea,Millet and products,,25000.0
Eritrea,Mules,,0.0
Eritrea,Mutton & Goat Meat,,
Eritrea,Nuts and products,,0.0
Eritrea,Oats,,0.0
Eritrea,"Offals, Edible",,0.0
Eritrea,"Oil, palm fruit",,0.0
Eritrea,"Oilcrops Oil, Other",,102.54039947227686
Eritrea,"Oilcrops, Other",,15377.0
Eritrea,"Oilseed Cakes, Other",,0.0
Eritrea,Olive Oil,,0.0
Eritrea,Olives (including preserved),,0.0
Eritrea,Onions,,0.0
Eritrea,"Oranges, Mandarines",,0.0
Eritrea,Palm Oil,,0.0
Eritrea,Palm kernels,,0.0
Eritrea,Palmkernel Cake,,0.0
Eritrea,Palmkernel Oil,,0.0
Eritrea,Peas,,663.0
Eritrea,Pepper,,0.0
Eritrea,Pigmeat,,
Eritrea,Pigs,,0.0
Eritrea,Pimento,,0.0
Eritrea,Pineapples and products,,0.0
Eritrea,Plantains,,0.0
Eritrea,Potatoes and products,,78.25611633944885
Eritrea,Poultry Birds,,
Eritrea,Poultry Meat,,
Eritrea,"Pulses, Other and products",,35431.23750629067
Eritrea,Rabbits and hares,,0.0
Eritrea,Rape and Mustard Cake,,0.0
Eritrea,Rape and Mustard Oil,,0.0
Eritrea,Rape and Mustardseed,,0.0
Eritrea,Rice and products,,0.0
Eritrea,Ricebran Oil,,0.0
Eritrea,"Rodents, other",,0.0
Eritrea,"Roots, Other",,55407.0
Eritrea,Rubber,,0.0
Eritrea,Rye and products,,0.0
Eritrea,Seed cotton,,0.0
Eritrea,Sesame seed,,5015.0
Eritrea,Sesameseed Cake,,0.0
Eritrea,Sesameseed Oil,,629.9999999999999
Eritrea,Sheep,,670229.0000000002
Eritrea,Silk,,0.0
Eritrea,Sisal,,0.0
Eritrea,"Soft-Fibres, Other",,0.0
Eritrea,Sorghum and products,,-527086.4596252973
Eritrea,Soyabean Cake,,0.0
Eritrea,Soyabean Oil,,0.0
Eritrea,Soyabeans,,0.0
Eritrea,"Spices, Other",,621.0004328974159
Eritrea,Sugar (Raw Equivalent),,0.0
Eritrea,Sugar beet,,0.0
Eritrea,Sugar cane,,0.0
Eritrea,Sugar non-centrifugal,,0.0
Eritrea,Sunflower seed,,0.0
Eritrea,Sunflowerseed Cake,,0.0
Eritrea,Sunflowerseed Oil,,0.0
Eritrea,Sweet potatoes,,0.0
Eritrea,"Sweeteners, Other",,0.0
Eritrea,Tea (including mate),,0.0
Eritrea,Tobacco,,0.0
Eritrea,Tomatoes and products,,0.0
Eritrea,"Vegetables, Other",,55399.51941072684
Eritrea,Wheat and products,,148115.4374711734
Eritrea,Wine,,0.0
Eritrea,Wool (Clean Eq.),,1284.0000000000007
Eritrea,Yams,,0.0
Estonia,Abaca,,0.0
Estonia,"Alcohol, Non-Food",,20863.12889650958
Estonia,Apples and products,,19818.413130423527
Estonia,Asses,,
Estonia,Bananas,,18265.17375848856
Estonia,Barley and products,,572775.2359767866
Estonia,Beans,,25414.705062824894
Estonia,Beer,,140985.28584823158
Estonia,"Beverages, Alcoholic",,35469.496384361046
Estonia,"Beverages, Fermented",,24.382872557755597
Estonia,Bovine Meat,,
Estonia,Buffaloes,,
Estonia,"Butter, Ghee",,
Estonia,"Camelids, other",,0.0
Estonia,Camels,,0.0
Estonia,Cassava and products,,0.36951563579950547
Estonia,Cattle,,
Estonia,"Cereals, Other",,34849.284958357915
Estonia,"Citrus, Other",,0.16455006434369773
Estonia,Cloves,,0.0
Estonia,Cocoa Beans and products,,6.216209749488117
Estonia,Coconut Oil,,0.0
Estonia,Coconuts - Incl Copra,,0.007352950309221248
Estonia,Coffee and products,,3770.0170181742574
Estonia,Copra Cake,,0.0
Estonia,Cotton lint,,-556.8887962920263
Estonia,Cottonseed,,-51.70732918557484
Estonia,Cottonseed Cake,,-4.878825664288568
Estonia,Cottonseed Oil,,-15.599458284365397
Estonia,Dates,,0.0
Estonia,Eggs,,
Estonia,"Fats, Animals, Raw",,
Estonia,"Fish, Seafood",,88818.19221482908
Estonia,Fodder crops,,813129.295567784
Estonia,"Fruits, Other",,32401.794330639426
Estonia,Goats,,
Estonia,Grapefruit and products,,1997.7659437784112
Estonia,Grapes and products (excl wine),,6948.208164855311
Estonia,Grazing,,3494797.0
Estonia,Groundnut Cake,,-0.4583152359525297
Estonia,Groundnut Oil,,19.55014904665157
Estonia,Groundnuts,,1744.4172260017694
Estonia,"Hard Fibres, Other",,0.005671056717017451
Estonia,Hides and skins,,
Estonia,Honey,,1000.8536385107667
Estonia,Hops,,44.16622932655031
Estonia,Horses,,
Estonia,Jute,,0.0
Estonia,Jute-Like Fibres,,
Estonia,"Lemons, Limes and products",,2550.023545130213
Estonia,Maize Germ Oil,,1002.9310595700331
Estonia,Maize and products,,53556.742702164505
Estonia,"Meat, Other",,
Estonia,Milk - Excluding Butter,,
Estonia,Millet and products,,4.33215182085305
Estonia,Mules,,
Estonia,Mutton & Goat Meat,,
Estonia,Nuts and products,,3615.507849604655
Estonia,Oats,,119086.90756108872
Estonia,"Offals, Edible",,
Estonia,"Oil, palm fruit",,0.0
Estonia,"Oilcrops Oil, Other",,12528.336876645399
Estonia,"Oilcrops, Other",,6722.829874106767
Estonia,"Oilseed Cakes, Other",,0.537677420139898
Estonia,Olive Oil,,919.54661091395
Estonia,Olives (including preserved),,1029.2183952574355
Estonia,Onions,,8177.034830050004
Estonia,"Oranges, Mandarines",,12219.540982586625
Estonia,Palm Oil,,976.912285274392
Estonia,Palm kernels,,0.0
Estonia,Palmkernel Cake,,83.83180007399959
Estonia,Palmkernel Oil,,8.402519906829875
Estonia,Peas,,70012.45201891923
Estonia,Pepper,,936.7414288145336
Estonia,Pigmeat,,
Estonia,Pigs,,
Estonia,Pimento,,996.3737610389308
Estonia,Pineapples and products,,1961.2557523395712
Estonia,Plantains,,0.0
Estonia,Potatoes and products,,81370.15494964729
Estonia,Poultry Birds,,
Estonia,Poultry Meat,,
Estonia,"Pulses, Other and products",,39455.28765093824
Estonia,Rabbits and hares,,
Estonia,Rape and Mustard Cake,,112458.05119579604
Estonia,Rape and Mustard Oil,,64676.86619538364
Estonia,Rape and Mustardseed,,206355.85018608926
Estonia,Rice and products,,4541.852587956402
Estonia,Ricebran Oil,,0.0
Estonia,"Rodents, other",,0.0
Estonia,"Roots, Other",,22.462384492959654
Estonia,Rubber,,0.16956724936025083
Estonia,Rye and products,,79501.00546468317
Estonia,Seed cotton,,0.0
Estonia,Sesame seed,,1227.7330838334358
Estonia,Sesameseed Cake,,0.0
Estonia,Sesameseed Oil,,0.0
Estonia,Sheep,,
Estonia,Silk,,0.0
Estonia,Sisal,,0.0
Estonia,"Soft-Fibres, Other",,4.193882805162073
Estonia,Sorghum and products,,-1039912080.139134
Estonia,Soyabean Cake,,-459842932.88896525
Estonia,Soyabean Oil,,-32008025.04856519
Estonia,Soyabeans,,-12747653247.282864
Estonia,"Spices, Other",,993.6696870482741
Estonia,Sugar (Raw Equivalent),,101395.85918291437
Estonia,Sugar beet,,0.0
Estonia,Sugar cane,,0.0
Estonia,Sugar non-centrifugal,,0.0
Estonia,Sunflower seed,,-2955631.162506828
Estonia,Sunflowerseed Cake,,-668083.7886163455
Estonia,Sunflowerseed Oil,,-670945.1436055924
Estonia,Sweet potatoes,,985.7683091199707
Estonia,"Sweeteners, Other",,51869.790822902076
Estonia,Tea (including mate),,4.220452147725717
Estonia,Tobacco,,1452.117222545654
Estonia,Tomatoes and products,,18117.339967286218
Estonia,"Vegetables, Other",,87536.28487871986
Estonia,Wheat and products,,883796.8581422768
Estonia,Wine,,18247.955087073977
Estonia,Wool (Clean Eq.),,
Estonia,Yams,,0.0
Eswatini,Abaca,,0.0
Eswatini,"Alcohol, Non-Food",,-57999426.47805451
Eswatini,Apples and products,,5985.4170606612315
Eswatini,Asses,,
Eswatini,Bananas,,15059.003890531223
Eswatini,Barley and products,,1057.0600857071395
Eswatini,Beans,,4627.152974357676
Eswatini,Beer,,32688.14923134729
Eswatini,"Beverages, Alcoholic",,6205.627245299948
Eswatini,"Beverages, Fermented",,68743.15773225814
Eswatini,Bovine Meat,,
Eswatini,Buffaloes,,
Eswatini,"Butter, Ghee",,
Eswatini,"Camelids, other",,0.0
Eswatini,Camels,,0.0
Eswatini,Cassava and products,,88.12885609672388
Eswatini,Cattle,,
Eswatini,"Cereals, Other",,37.72548909419216
Eswatini,"Citrus, Other",,1226.4415549050013
Eswatini,Cloves,,0.0
Eswatini,Cocoa Beans and products,,0.0
Eswatini,Coconut Oil,,0.0
Eswatini,Coconuts - Incl Copra,,0.0
Eswatini,Coffee and products,,405.11991841798243
Eswatini,Copra Cake,,0.0
Eswatini,Cotton lint,,617.0497256301078
Eswatini,Cottonseed,,999.9501413513052
Eswatini,Cottonseed Cake,,25.866417357291766
Eswatini,Cottonseed Oil,,28.885408819193376
Eswatini,Dates,,310.17971007071327
Eswatini,Eggs,,
Eswatini,"Fats, Animals, Raw",,
Eswatini,"Fish, Seafood",,2532.667950586915
Eswatini,Fodder crops,,0.031352931617979675
Eswatini,"Fruits, Other",,23752.56390982078
Eswatini,Goats,,
Eswatini,Grapefruit and products,,52629.5544781681
Eswatini,Grapes and products (excl wine),,959.559276200694
Eswatini,Grazing,,5216742.0
Eswatini,Groundnut Cake,,58.863114955296176
Eswatini,Groundnut Oil,,-12.995618840693833
Eswatini,Groundnuts,,2464.9006743460423
Eswatini,"Hard Fibres, Other",,0.0
Eswatini,Hides and skins,,
Eswatini,Honey,,0.4694409492811442
Eswatini,Hops,,0.0
Eswatini,Horses,,
Eswatini,Jute,,0.0
Eswatini,Jute-Like Fibres,,0.0
Eswatini,"Lemons, Limes and products",,10.507025248673063
Eswatini,Maize Germ Oil,,-0.5383476077785818
Eswatini,Maize and products,,216399.2783051095
